categorie;type;nom;poids;prix_par_kg;prix;promo
Épicerie sucrée;Cafés et boissons chaudes;ETHIQUABLE Equateur - Café moulu - commerce equitable - Biologique;500g ;12,78€/KG;6,39€;non
Épicerie sucrée;Cafés et boissons chaudes;ETHIQUABLE Pérou - Café moulu - commerce equitable - Biologique;500g ;12,60€/KG;6,30€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café en grain - Honduras - Biologique;250g ;13,56€/KG;3,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café en grain - Méxique - Biologique;250g ;15,96€/KG;3,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café moulu - Amérique Latine - Biologique;500g ;13,98€/KG;6,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café moulu - Laos Guatemala - Biologique;250g ;11,56€/KG;2,89€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Café moulu - Origine Mexique - Pur arabica - Biologique;250g ;15,20€/KG;3,80€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO BIO Cafe moulu - Origine Pérou - Biologique;250g ;14€/KG;3,50€;non
Épicerie sucrée;Cafés et boissons chaudes;Torref'Acteur Nicaragua - café moulu pur arabica - Biologique;225g ;20,76€/KG;4,67€;non
Épicerie sucrée;Cafés et boissons chaudes;Torref'Acteur Pur Arabica - Café Moulu - Honduras - Intensité 9;225g ;19,07€/KG;4,29€;non
Épicerie sucrée;Cafés et boissons chaudes;Torref'Acteur Pur Arabica - Café Moulu - Pérou - Intensité 7;225g ;19,07€/KG;4,29€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Costa Rica - Café moulu;Café Moulu ;10,84€/KG;2,71€;non
Épicerie sucrée;Cafés et boissons chaudes;JACQUES VABRE Bahia Brésil - Grand Cru d'Arabica - Café Moulu - Doux et Fruité;Café Moulu ;10,40€/KG;2,60€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO DELICES Bouquet d'arômes - Café moulu - Suave et parfumé - Pur arabica;Café Moulu ;17,56€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Brésil - Café moulu;Café Moulu ;7,88€/KG;1,97€;non
Épicerie sucrée;Cafés et boissons chaudes; Café moulu - Biologique;Café Moulu ;26,48€/KG;6,62€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Café moulu - Colombie;Café Moulu ;9,36€/KG;2,34€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Café moulu - Ethiopie et Inde;Café Moulu ;9,60€/KG;2,40€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Café moulu - Sélection Honduras - Délicat et fleuri - Biologique;Café Moulu ;13,16€/KG;3,29€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Ethiopie - Café Moulu - Pur Arabica - Subtil et Parfumé;Café Moulu ;10,64€/KG;2,66€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Kenya - Café Moulu - Pur Arabica - Acidulé et Aromatique;Café Moulu ;10,64€/KG;2,66€;non
Épicerie sucrée;Cafés et boissons chaudes;JACQUES VABRE Kitalé Kenya - Grand Cru d'Arabica - Café Moulu - Fin et Epicé;Café Moulu ;11,96€/KG;2,99€;non
Épicerie sucrée;Cafés et boissons chaudes;MALONGO L'Original - Pur Arabica - Café Moulu - Commerce Equitable - Boite;Café Moulu ;12,60€/KG;3,15€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Mexique - Café Moulu - Pur Arabica - Corsé et Parfurmé;Café Moulu ;16,08€/KG;4,02€;non
Épicerie sucrée;Cafés et boissons chaudes;JACQUES VABRE Popayan Colombie - Café moulu - Grand Cru d'Arabica;Café Moulu ;11,68€/KG;2,92€;non
