categorie;type;nom;poids;prix_par_kg;prix;promo
Fruits, légumes;Fruit;AUCHAN GOURMET Mélanges 3 saveurs amandes raisins et noix de cajou;250;15,16€ / kg;3,79;non
Fruits, légumes;Fruit;AUCHAN GOURMET Amandes décortiquées;150;20,33€ / kg;3,05;non
Fruits, légumes;Fruit;AUCHAN BIO Mélange de fruits à coques;150;25,27€ / kg;3,79;non
Fruits, légumes;Fruit;AUCHAN Noix de pécan;125;22,32€ / kg;2,79;non
Fruits, légumes;Fruit;AUCHAN BIO Noix de cajou naturelles;125;25,20€ / kg;3,15;non
Fruits, légumes;Fruit;AUCHAN Noix du Brésil;150;27,67€ / kg;4,15;non
Fruits, légumes;Fruit;AUCHAN Amandes crues décortiquées spécial pâtisserie;500;8,98€ / kg;4,49;non
Fruits, légumes;Fruit;AUCHAN Noix de cajou grillées sans sel ajouté;150;21,67€ / kg;3,25;non
Fruits, légumes;Fruit;AUCHAN BIO Cerneaux de noix;100;29,90€ / kg;2,99;non
Fruits, légumes;Fruit;AUCHAN Amandes émondées en poudre;125;12,72€ / kg;1,59;non
Fruits, légumes;Fruit;AUCHAN Cerneaux de noix;200;20,75€ / kg;4,15;non
Fruits, légumes;Fruit;AUCHAN Amandes effilées émondées;125;12,72€ / kg;1,59;non
Fruits, légumes;Fruit;AUCHAN BIO Amandes en poudre;100;32,50€ / kg;3,25;non
Fruits, légumes;Fruit;AUCHAN BIO Amandes décortiquées;125;27,92€ / kg;3,49;non
Fruits, légumes;Fruit;AUCHAN Mélange classique pour salades;150;19,00€ / kg;2,85;non
Fruits, légumes;Fruit;AUCHAN Pistaches grillées sans sel ajouté;250;19,56€ / kg;4,89;non
Fruits, légumes;Fruit;POUCE Amandes en poudre;800;8,24€ / kg;6,59;non
Fruits, légumes;Fruit;DACO BELLO Mix rhubarbe;300;15,63€ / kg;4,69;non
Fruits, légumes;Fruit;DACO BELLO Mélange de 4 graines grillées;175;28,51€ / kg;4,99;non
Fruits, légumes;Fruit;DACO BELLO Formule zen Mélange de fruits secs et à coques;200;19,25€ / kg;3,85;non
Fruits, légumes;Fruit;DACO BELLO Mélange de raisins secs noisettes et amandes;400;11,88€ / kg;4,75;non
Fruits, légumes;Fruit;DACO BELLO Mélange formule détente;200;22,25€ / kg;4,45;non
Fruits, légumes;Fruit;DACO BELLO Formule active mélange de fruits et fruits secs;200;21,95€ / kg;4,39;non
Fruits, légumes;Fruit;DACO BELLO Formule Boost Mélange de graines cranberries et amandes;200;22,25€ / kg;4,45;non
Fruits, légumes;Fruit;DACO BELLO Mix fruits secs et fruits à coques;300;15,50€ / kg;4,65;non
Fruits, légumes;Fruit;DACO BELLO Mix cocktail non salé;400;11,63€ / kg;4,65;non
Fruits, légumes;Fruit;SEEBERGER Amandes;500;23,58€ / kg;11,79;non
Fruits, légumes;Fruit;GIRAUDET Soupe de courgette au parmesan et noisette;;;6,29;non
Fruits, légumes;Fruit;AUCHAN Abricots moelleux dénoyautés;250;10,76€ / kg;2,69;non
Fruits, légumes;Fruit;AUCHAN Abricots moelleux dénoyautés;500;9,18€ / kg;4,59;non
Fruits, légumes;Fruit;AUCHAN GOURMET Pruneaux d'Agen avec noyau;500;8,70€ / kg;4,35;non
Fruits, légumes;Fruit;AUCHAN BIO Pruneaux d'Agen moelleux entiers;200;17,75€ / kg;3,55;non
Fruits, légumes;Fruit;AUCHAN BIO Abricots moelleux dénoyautés;200;14,25€ / kg;2,85;non
Fruits, légumes;Fruit;AUCHAN GOURMET Pruneaux d'Agen dénoyautés;250;12,60€ / kg;3,15;non
Fruits, légumes;Fruit;AUCHAN Pruneaux d'Agen dénoyautés;500;8,70€ / kg;4,35;non
Fruits, légumes;Fruit;AUCHAN Prunes moelleuses dénoyautées;250;14,36€ / kg;3,59;non
Fruits, légumes;Fruit;MAITRE PRUNILLE Pruneaux d'Agen dénoyautés;500;7,98€ / kg;3,99;non
Fruits, légumes;Fruit;AUCHAN Dattes dénoyautées moelleuses;250;6,76€ / kg;1,69;non
Fruits, légumes;Fruit;LA FAVORITE Dattes sur branches naturelles;;3,79€ / kg;3,79;non
Fruits, légumes;Fruit;AUCHAN Figues moelleuses séchées;250;10,36€ / kg;2,59;non
Fruits, légumes;Fruit;HOLYFRUITS Figues sèches Lerida;500;5,38€ / kg;2,69;non
Fruits, légumes;Fruit;AUCHAN BIO Figues moelleuses;200;14,25€ / kg;2,85;non
